,AGE,BOTTLER,BRAND,Body,CASK TYPE,CHILL FILTERED,Coutry of origin,COLOURING,COMPANY,COUNTRY,Classification,FINISH,FLAVOUR,GRAPE,GRAPE TYPE,Main_Category,NOSE,PALATE,Price,Product_Variant,REGION,SIZE,STYLE,Sub_Category,Sub_Sub_Category,TEMPERATURE,TYPES,Unnamed: 0,VINTAGE,product description,VOLUME
294,,,['SEXTON SINGLE MALT'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,6969.00,SEXTON SINGLE MALT IRISH WHISKEY_700ML,,['700ML'],,single-malts,Irish,,['MALT'],177,,"Wolfburn has finally come of
age. Northland is the first, and ongoing, release from the Scottish mainland's
northernmost distillery. This is a light, sweet and fragrant whisky, with notes
of fruit, nuts and a hint of peat., Orchard fruits, apple pie, a
fresh maltiness, almonds, magnolia and a suggestion of smoke. Honey Nut
Clusters breakfast cereal, sweet spices, chocolate croissant, more honey
towards the end, and a subtle earthy peatiness.",700
295,,,['TEELING'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,12275.00,TEELING SINGLE MALT IRISH WHISKY_700ML,,['700ML'],,single-malts,Irish,,['SINGLE MALT'],178,,"Bushmills 12-year-old
Distillery Reserve is matured mainly in former Spanish Oloroso sherry casks
which lend a deep amber colour and wonderful dried fruit aromas to this
whiskey. Like all our single malts, it is gentle and approachable with added
weight., Colour: Amber., Nose: Very fruity. Peaches, bananas, mango
straight off the bat. These then give way to the sherry influence with
marzipan, raisins, malt and a hint of allspice., In the mouth: It has a light, delicate
mouthfeel. Very honeyed with cloves initially, like a cold ‘hot toddy’ then the
fruit makes its appearance, caramelized banana, Seville orange zest, sweet malt
with clove spice running throughout before notes of chocolate, raisins and star
anise come to the fore. The finish is medium, remaining sweet although with a
touch of spicy European oak.",700
296,,,['TEELING'],,,,Imported,,,['IRELAND'],,,,,,Spirits ,,,12500.00,TEELING SINGLE POT STILL IRISH WHISKEY_700ML,,['700ML'],,single-malts,Irish,,['SINGLE MALT'],179,,"Bushmills 16-Year-Old
has been matured in three different casks, American oak, Oloroso sherry and
Port pipes. It was bottled in 2016 for the Three Woods series. Each cask adds a
layer of complexity to this fruity dram., Nose: A floral bouquet, jimmy berries, a touch of vanilla
and a hint of oak and pepper spice., Palate: Juicy and refreshing, the Port barrel
really shines with notes of cherry, alongside dried fruit and toffee., Finish: Caramelized almonds and dark chocolate
on the lengthy finish.",700
297,,['DISTILLERY BOTTLING'],['TALISKER'],,,,Imported,,,['SCOTLAND'],,,"['BRINE', 'HEATHER', 'MALT', 'SMOKE', 'WHITE PEPPER']",,,Spirits ,,,6250.00,TALISKER 10 YRS SINGLE MALT_750ML,['Island'],['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Island,,,180,,"The
very pinnacle of Irish whiskey, Bushmills Single Malt Whiskey 21 year old is
aged for a minimum of 19 years in former Oloroso Sherry and bourbon-seasoned
casks, then married and transferred into Madeira casks for a further 2 years of
aging and maturation. Awarded ‘Best Irish Single Malt 2013’ and a rare 96
points from Whisky Advocate, it has huge depth that interweaves dried fruit
flavors with spicy, aromatic maltiness, subtle nutty raisin notes, and a rich
finish that seemingly never ends., Nose: Caramelized
toffee and dark chocolate., Taste:
Wow! Rich raisins and fruity notes that cling to the palate., Finish:
A burst of mint that ends in an intense liquor ice finale.",750
298,['12 YEAR OLD'],['DISTILLERY BOTTLING'],['BOWMORE'],,,,Imported,['Yes'],,['SCOTLAND'],,,"['HONEY', 'MANGO', 'PEACH', 'PINEAPPLE', 'SMOKE']",,,Spirits ,,,7200.00,BOWMORE 12 YEARS_750ML,['Islay'],['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,,181,,"In
the small village of Bushmills, settled on the banks of the river you'll find
the world’s oldest working distillery in Ireland. A place where family and
friends have worked for generations, in a small Northern Irish village that for
over 400 years has kept to the philosophy that hand crafting small batches is
the way to produce beautifully smooth tasting Irish whiskey., <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Appearance</strong>: Light amber colour., <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Aroma</strong><strong>:</strong> Honey, pear,
banana, milk chocolate., <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Taste</strong>: Vanilla, fruitiness, creamy chocolate, slight
hint of cinnamon.",750
299,,,['LAPHROAIG'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,7000.00,LAPHROAIG ISLAY SINGLE MALT SELECT_750ML,,['750ML'],,single-malts,Islay,,,182,,"This is an 8-year-old Irish
single malt whiskey from The Quiet Man range, finished in first-fill bourbon
barrels. The name doesn't come from the John Wayne film, but from the father of
the brand owner, a bartender who heard many stories when behind the bar but
told no tales., The
best Irish Single Malt Whiskey which is re- casked in first fill Bourbon
barrels to let the whiskey soak up those wonderful sweet and citrus spicy oak
flavours and the result is The Quiet Man 8-Year-Old Single Malt and we think
it’s a great whiskey.",750
300,['10 YEAR OLD'],['DISTILLERY BOTTLING'],['LAPHROAIG'],,,,Imported,,,['SCOTLAND'],,,"['IODINE (TCP)', 'LEMON', 'MANGO', 'PEAR', 'SALT (POWDER)', 'SEAWEED']",,,Spirits ,,,9900.00,LAPHROAIG SCOTCH 10 YRS_750ML,,['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,,183,,"A well-balanced
single malt Irish whiskey, Sexton has been created by master distiller Alex
Thomas and is made with 100% Irish malted barley. It is triple distilled before
being aged in ex-oloroso sherry casks, giving it a rich, fruity character with
notes of honeycomb., Nose: Rich
aromas of nuts, marzipan and dark chocolate with a pinch of spice.<o:p></o:p>, Palate: Dried
fruit followed by honeycomb sweetness, apricots, lemon zest, prunes and oak
spice., Finish: Woody
on the finish, with honeyed sweetness coming through.",750
301,,,['AEROLITE LYNDSAY'],,,,Imported,,,['UNITED KINGDOM'],,,,,,Spirits ,,,13600.00,AEROLITE LYNDSAY 10YRS SINGLE MALT_700ML,,['700ML'],,single-malts,Islay,,,184,,"The eagerly anticipated
Teeling Single Malt Irish Whiskey, made with 100% malt whiskeys. A selection of
five wine-cask-finished-whiskeys were used for this release, including Sherry,
Port, Madeira, White Burgundy and Cabernet Sauvignon. Exciting, delicious stuff
from the Teeling chaps in Dublin., <span style=""font-size: 10pt; font-family: Arial, sans-serif; letter-spacing: 0.25pt; background-image: initial; A balance
mix of dry fruits, citrus, vanilla, spice and cloves. Long with sweetness in harmony with dry tannins from the wood.",700
302,['10 YEAR OLD'],['DISTILLERY BOTTLING'],['ARDBEG'],,,['NO'],Imported,,,['SCOTLAND'],,,"['COFFEE', 'LIQUORICE ROOT', 'MEAT', 'SMOKE', 'TOBACCO']",,,Spirits ,,,9953.00,ARDBEG 10 YRS OLD_700ML,['Islay'],['700ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,,185,,"Teeling
Single Pot Still Irish Whiskey is crafted using a uniquely Irish mash bill
consisting of 50% malted and 50% un malted barley that has been triple
distilled and matured in a combination of American Virgin Oak, Bourbon, and
Sherry casks. This is not how everyone makes Irish Whiskey – it's the Teeling
way.<span style=""font-size: 10pt; font-family: Tahoma, sans-serif; background-image: initial; ﻿, The palate has hints of
lychee, more white grape notes along with white pepper, warm, roasted peaches
and baked biscuits. This is all wrapped up with a dry finish, with hints of spice,
roasted almonds and maple sugar lingering in the mouth.",700
303,['5 YEARS OLD'],,['ARDBEG'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,7160.00,ARDBEG WEE BEASTIE 5 YEARS_700ML,,['700ML'],,single-malts,Islay,,,186,,,700
304,['15YEAR OLD'],['DISTILLERY BOTTLING'],['BOWMORE'],,,,Imported,['Yes'],,['SCOTLAND'],,,"['MINT', 'CINNAMON', 'LEAVES', 'GRAPEFRUIT', 'BLACKBERRY', 'SMOKE']",,,Spirits ,,,12210.00,BOWMORE ISLAY SINGLE MALT 15 YEARS_700ML,,['700ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,['MALT'],187,,"Bowmore is Islay's Oldest Distillery and home to the world's oldest
whisky maturation warehouse, the No.1 Vaults. It's in this legendary warehouse
that Bowmore Whisky has been meticulously matured by Master Distillers for over
240 years. The first recorded mention of Bowmore Distillery dates from 1779,
but speak kindly to a few of the older islanders and they'll maybe whisper a
rumor or two that distilling started here some time before that. Certainly
Bowmore's founder, the merchant David Simson, bought the land in 1766. Exactly
what happened in the years in between is anyone's guess!, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Coastal smoke and ash soon make way for bergamot, orange zest,
lemon slices and some hay before becoming rather floral, heather smoke now
competing with the ash.<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'><o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Palate:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Lovely and rounded, honeyed even, initially. Vanilla, perfumed
smoke and coastal elements develop. Dark Peat. Blossom, oily sweetness.<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'><o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Finish:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Smoky and long. Sea spray, dry grass, a touch of ash and citrus.<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'><o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Overall:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Classic stuff and the heart of the Bowmore range. Smoky, fruity,
coastal, delicious.",700
305,['12 YEAR OLD'],['DISTILLERY BOTTLING'],['CAOL ILA'],,,,Imported,,,['SCOTLAND'],,,"['BRINE', 'PEAR', 'SMOKE', 'TAR', 'TOFFEE', 'VANILLA']",,,Spirits ,,,8650.00,CAOL ILA WHISKY 12 YRS_750ML,['Islay'],['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,,188,,"Laphroaig select is aged in a combination of oloroso sherry
butts, american white oak (we suspect some of this is virgin oak), hogsheads
seasoned with pedro ximenez, quarter casks and first fill bourbon casks. This
results in a restrained and toned down version of this islay classic., Nose :
punchy medicinal and mineral notes on the nose - muddy peat, rockpools and sea
spray. Behind that there is sweetness, with chocolate milk and cornflake
touches, as well as sherbert lemons and a gentle touch of wood smoke., Palate : soft and surprisingly
light on the palate, with gingery spice, vanilla, sour apple and char backed up
by nutmeg, cinnamon and a little dried fruit. The peat from the nose is
subdued, with a soft and syrupy pine note coming through., Finish : spicy new oak, sour
apple and a touch of damp wood. As that fades the traditional medicinal notes
appear and linger for a short while.",750
306,,['DISTILLERY BOTTLING'],['KILCHOMAN'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,12900.00,KILCHOMAN MACHIR SINGLE MALT_700ML,['Islay'],['700ML'],,single-malts,Islay,,,189,,,700
307,['15 YEAR OLD'],['DISTILLERY BOTTLING'],['LAGAVULIN'],,,,Imported,,,['SCOTLAND'],,,"['BRINE', 'KIPPERS', 'ORANGE', 'PINEAPPLE', 'SMOKE']",,,Spirits ,,,14250.00,LAGAVULIN 16YRS OLD SINGLE MALT_750ML,['Islay'],['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Islay,,,190,,"From The Character of Islay Whisky Company comes a mysterious Islay
single malt that goes by the name Aerolite Lyndsay. The peaty whisky has been
sourced from an undisclosed distillery on the island, though we have been told
that the liquid was aged for 10 years in a mixture of bourbon barrels and
Spanish oak sherry quarter casks, which sounds thoroughly delicious. It's
bottled without any additional colouring, or any of that chill-filtration,
too.  Oh, and the name? If you hadn't miraculously worked it out already,
Aerolite Lyndsay is in fact an anagram of the words ‘ten year old Islay’! See
what they did there? Very nifty., <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Lots of maritime peat,
with notes of iodine intertwined with honey sweetness, paprika, salted caramel
and old bookshelves.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Palate:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> Smoke returns alongside
mint dark chocolate, espresso and new leather, with honey and soy sauce mixed
together.<o:p></o:p>, Finish:,  Boiled mint sweeties,
liquorice all sorts, bonfire smoke and toffee penny, with a pinch of salt.",750
308,,,['YAMAZAKI'],,,,Imported,['Yes'],,['JAPAN'],,,"['CHERRY', 'PEACH', 'RASPBERRY', 'STRAWBERRY', 'VANILLA']",,,Spirits ,,,18020.00,THE YAMAZAKI DISTILLERS RESERVE_700ML,,['700ML'],,single-malts,Japanese Suntory,,,191,,"For peat lovers, Ardbeg 10 Year Old is probably the highest-quality
'entry-level' single malt on the market, and the distillery many Islay
connoisseurs would choose as their favourite. A whirlwind of peat and complex
malty flavours., Nose: A
ridge of vanilla leads to mountain of peat capped with citrus fruits and
circled by clouds of sea spray., Palate: Sweet vanilla
counterbalanced with lemon and lime followed by that surging Ardbeg smoke that
we all know and love., Finish: Long and glorious; sea salted caramel
and beach bonfire smoke.",700
309,,,['TENJAKU'],,,,Imported,,,['JAPAN'],,,,,,Spirits ,,,5200.00,TENJAKU PURE MALT_700ML,,['700ML'],,single-malts,Japanese Suntory,,['SINGLE MALT'],192,,"Ardbeg's Wee Beastie is a youthful single malt drawn from a combination
of ex-bourbon and Oloroso sherry casks, bottled up at five years of age. Peaty
notes sit at the fore for this one, with oak somewhat taking a back seat,
since, Well, why' know, it didn't stay inside those casks for too long.
However, don't mistake that for meaning Wee Beastie is an uncomplex expression.
It still packs a satisfying flavour profile that should impress many of the
Ardbeg aficionados out there., <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Nose:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> There’s sea spray, rock
pools, smoked malt and damp bonfire wood initially which waves of sweet and
slightly vegetal smoke powers through. Hints of brown sugar, pear drops, a
little vanilla and cooked apple add sweetness among notes of spare ribs, lemon
sherbet, black pepper and wood shavings. I love this nose, it’s smoky and musty
and like standing by a seaside bonfire.<o:p></o:p>, <span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Palate:<span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'> The palate is very
pleasantly sweet and salty. Citrus oils and orchard fruits are present along
with an unmistakable dark berry tartness which is joined by plenty of damp peat
and dry wood smoke. Adding depth there’s pepper steak, creosote and then some
touches of clove and liquorice. In the back-end, there’s a juicy sweetness from
lychee and peaches as well as just a touch of salted caramel.<o:p></o:p>, Finish:,  The finish is exceptionally
long and oily. It’s a bit like sucking on a lemon sherbet and taking a great
big whiff of some freshly cut peat, to be honest. While standing on a beach.
Lovely.<span style=""background-color: rgb(243, 240, 238);""><o:p></o:p>",700
310,['12 YEAR OLD'],['DISTILLERY BOTTLING'],['ABERLOUR'],,['Sherry'],,Imported,,,['SCOTLAND'],,,"['CHRISTMAS CAKE', 'CINNAMON', 'OAK', 'RAISINS', 'VANILLA']",,,Spirits ,,,8200.00,ABERLOUR 12 YRS_700ML,['Speyside'],['700ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Speyside,,,193,,,700
311,['18 YEAR OLD'],['DISTILLERY BOTTLING'],['ABERLOUR'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,21500.00,ABERLOUR 18 YRS_750ML,['Speyside'],['750ML'],,single-malts,Speyside,,,194,,,750
312,['18 YEAR OLD'],,['AULTMORE'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,18000.00,AULTMORE 18 SPEYSIDE MALT_700ML,,['700ML'],,single-malts,Speyside,,,195,,,700
313,['10 YEAR OLD'],['DISTILLERY BOTTLING'],['BENROMACH'],,,,Imported,,,['SCOTLAND'],,,"['APPLE', 'LIQUORICE ROOT', 'MALT', 'SMOKE', 'WHITE PEPPER']",,,Spirits ,,,13600.00,BENROMACH 10YRS_700ML,['Speyside'],['700ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Speyside,,,196,,,700
314,['12 YEAR OLD'],['DISTILLERY BOTTLING'],['CRAGGANMORE'],,,,Imported,,,['SCOTLAND'],,,"['ALMOND', 'BISCUITS', 'LEMON', 'ORANGE', 'TOFFEE']",,,Spirits ,,,7140.00,CRAGGANMORE 12 YRS_750ML,['Speyside'],['750ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Speyside,,,197,,"Known as “the pioneer of Japanese whisky” Yamazaki® is Japan’s first and oldest distillery. Established in 1923 on the periphery of Kyoto, in a unique, misty region water and mountains offer diversity in nature and temperature, where conditions are ideal for ageing whisky lies the birthplace of Japanese whisky and Suntory’s flagship single malt, Yamazaki. Yamazaki Distiller’s Reserve is the introduction to the brand. Respecting Yamazaki’s heritage and signature taste, we combine aged Yamazaki sherry cask and aged mizunara cask malt whiskies to create Distiller’s Reserve, a rich, easy-to-drink whisky with a round-bodied, profound and mature taste that is always luxurious, exclusive, knowledgeable, but never pretentious., Color - Gold, Aroma -  Strawberry, Cherry, Mizunara (Japanese Oak), Flavor -  Raspberry, White Peach, Touch of Coconut, Finish -  Sweet Vanilla, Clean Finish with hint of Cinnamon. ",750
315,,,['CRAIGELLACHIE SPEYSIDE'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,8000.00,CRAIGELLACHIE SPEYSIDE 13YRS_700ML,,['700ML'],,single-malts,Speyside,,,198,,"Akashi blue is a blended
whisky reserved in Japanese Shochu cask (American Oak) around 2 years, aged in
bourbon cask before finishing in sherry casks for 1 year., <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Nose:</strong> Fruity,
slightly sweet, vanilla.<u1:p></u1:p><u2:p></u2:p><o:p></o:p>, <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Taste:</strong><strong> </strong>Fresh, spice, oak,
hints of peat<b>.<u1:p></u1:p></b><u2:p></u2:p><o:p></o:p>, <u3:p></u3:p>
<u3:p></u3:p>
, <strong><span style=""font-size: 10pt; font-family: Arial, sans-serif; font-weight: normal;"">Finish:</strong><strong> </strong>Medium,
spicy, sweet.",700
316,,,['CRAIGELLACHIE SPEYSIDE'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,17000.00,CRAIGELLACHIE SPEYSIDE 17YRS_700ML,,['700ML'],,single-malts,Speyside,,,199,,,700
317,['12 YEAR OLD'],,['GLENFIDDICH'],,,,Imported,,,['UK'],,,,,,Spirits ,,,5800.00,GLENFIDDICH 12 YRS_700ML,,"['50ML', '700ML']",,single-malts,Speyside,,,200,,"Aberlour is always a good choice - one of the best value Speyside malts
around. This double matured version is a mix of traditional oak and sherry
casks and is rich and fruity with delicious Christmas cake notes., The aromas are rich with vanilla and cinnamon crumb-cake and light
spice. The flavor profile is classic Speyside with notable Sherry influences of
sultanas, nutmeg, currant fruitcake, oak, and vanilla. Medium long and fruit
forward with more baking spices.",700
318,['15YEAR OLD'],,,,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,8100.00,GLENFIDDICH 15 YRS_700ML,,['700ML'],,single-malts,Speyside,,,201,['Non- Vintage'],"Aberlour is
already one of our favourite distilleries thanks to the excellent a'bunadh.
Introduced in 2008, this 18 year old is now one of the stars of the range: rich
and fruity, with a great textured mouthfeel., Creamy, like
melted vanilla ice-cream. Fruity and honeyed. Fresh juicy apples and oranges
before sherry kicks in with supple sultanas and vanilla.",700
319,['18 YEAR OLD'],['DISTILLERY BOTTLING'],['GLENFIDDICH'],,,,Imported,,,['SCOTLAND'],,,"['ALMOND', 'BISCUITS', 'LEMON', 'ORANGE', 'TOFFEE']",,,Spirits ,,,14500.00,GLENFIDDICH 18 YRS_700ML,['Speyside'],['700ML'],"['BODY', 'RICHNESS', 'SMOKE', 'SWEETNESS']",single-malts,Speyside,,,202,,,700
320,,,['THE GLENGRANT'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,4830.00,GLENGRANT 10 YEARS_750ML,,['750ML'],,single-malts,Speyside,,,203,,,750
321,,,['THE GLENGRANT'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,5950.00,GLENGRANT 12 YEARS_750ML,,['750ML'],,single-malts,Speyside,,,204,,"The Speyside representative of the Classic
Malts series is rich and spicy, with a very satisfying complexity and
well-sherried backbone., Aromatic, floral. Heather, fruit salad, creamy
texture. Smoked almonds, stemmy hay. Rich, honey, stone fruits, chestnuts,
walnuts, almonds. Berries.",750
322,['18 YEAR OLD'],,['GLENGRANT'],,,,Imported,,,['SCOTLAND'],,,,,,Spirits ,,,10950.00,GLENGRANT 18 YEARS_750ML,,['750ML'],['SINGLE MALT'],single-malts,Speyside,,,205,,"Speyside whiskies are known to be fruity and
floral, but as the bad boy of Speyside, Craigellachie defies with its oil
fired, rich character. Craigellachie 13 is matured in a mixture of ex-bourbon
and ex-sherry casks. The bourbon casks bring vanilla, toffee and fudge notes to
the fore, and the sherry casks provide richness and complexity., Bonfire night: aromas of oozing
toasted marshmallows, roasted pineapple and baked apples studded with cloves,
with the tang of cordite lingering in the background.",750
